id,contract_id,commitment_type,number,value,budget_code,date,is_addition
f7990099-c1c8-4633-b684-99bbc44d2dae,29d7ac10-682c-442b-bcfb-3ddd1079f825,CDP,DIS-2024000124,66920000.0,2.1.2.02.02.008.015.001,2024-04-26,False
59e86045-d363-4f0b-b816-9647030c2e8b,29d7ac10-682c-442b-bcfb-3ddd1079f825,CRP,RES-2024000152,66920000.0,2.1.2.02.02.008.015.001,2024-05-02,False
bc50855c-9ac8-4277-aafd-f32d2c470a68,65c9a9cb-10a8-4c95-9d2b-3ec04b9fc731,CDP,DIS-2024000128,39666666.7,2.1.2.02.02.008.015.001,2024-04-30,False
690c68ad-b77b-4811-8a9d-d5e669ce60bf,65c9a9cb-10a8-4c95-9d2b-3ec04b9fc731,CRP,RES-2024000153,39666666.7,2.1.2.02.02.008.015.001,2024-05-03,False
5eb95154-ffa4-493b-ae5e-724d366fca7d,024622c4-224a-4090-b8c4-605539ec93b4,CDP,DIS-2024000144,37500000.0,2.1.2.02.02.008.015.001,2024-05-15,False
fa78daa6-43d5-4f09-b34a-f67ba5b925d9,024622c4-224a-4090-b8c4-605539ec93b4,CRP,RES-2024000175,37500000.0,2.1.2.02.02.008.015.001,2024-05-17,False
2ac89680-89f8-4750-abf8-d69aeb80d9c3,bbdb93a8-c4f9-4468-a81f-6d4cb91dbf3e,CDP,DIS-2024000143,37500000.0,2.1.2.02.02.008.015.001,2024-05-15,False
94917cde-ced8-4af0-8db6-2ddedb3e0614,bbdb93a8-c4f9-4468-a81f-6d4cb91dbf3e,CRP,RES-2024000176,37500000.0,2.1.2.02.02.008.015.001,2024-05-17,False
5919e4d6-5192-41e0-a3c9-d0c0755767a9,36c64c15-3496-4487-9a9d-802c4c435824,CDP,DIS-2024000144,15000000.0,2.1.2.02.02.008.015.001,2024-05-15,False
5f68a85e-50fd-40dc-b282-6804f264a649,36c64c15-3496-4487-9a9d-802c4c435824,CRP,RES-2024000188,15000000.0,2.1.2.02.02.008.015.001,2024-05-22,False
e560213e-89e7-4643-abbd-63e78dc106d3,9c36605a-168c-4928-9df5-28a413c3f3b6,CDP,DIS-2024000146,33600000.0,2.1.2.02.02.008.015.001,2024-05-17,False
e769d31b-a703-49fe-87a6-98c6d54c34a5,9c36605a-168c-4928-9df5-28a413c3f3b6,CRP,RES-2024000187,33600000.0,2.1.2.02.02.008.015.001,2024-05-22,False
ca1440d8-b783-439e-893e-a0f75dc08cee,d5ad9f09-3b8e-45c4-856d-611cb8516eea,CDP,DIS-2024000149,19800000.0,2.1.2.02.02.008.015.001,2024-05-20,False
381156e3-a71a-4d11-b6d1-e7f7224b1063,d5ad9f09-3b8e-45c4-856d-611cb8516eea,CRP,RES-2024000186,19800000.0,2.1.2.02.02.008.015.001,2024-05-22,False
d6fc5988-1c86-4586-a7e3-72974155e332,bcfc42ce-428d-49f9-9239-ac03811d0606,CDP,DIS-2024000151,46200000.0,2.1.2.02.02.008.015.001,,False
25ae2985-1498-4dd9-ab64-329189a9c785,bcfc42ce-428d-49f9-9239-ac03811d0606,CRP,RES-2024000195,46200000.0,2.1.2.02.02.008.015.001,2024-05-28,False
4ac2e4da-be3d-4044-a058-791625daca64,531f90a5-04e2-4d65-b166-59515d2b82df,CDP,DIS-2024000154,27486667.0,2.1.2.02.02.008.015.001,2024-05-22,False
0d89d605-a10b-4230-af8a-fbe97bc5df6a,531f90a5-04e2-4d65-b166-59515d2b82df,CRP,RES-2024000197,27486667.0,2.1.2.02.02.008.015.001,2024-05-30,False
cd78bb10-2282-4c53-8e33-24c195f819e5,112f173b-6ee7-4810-b30a-f18cecdd9e77,CDP,DIS-2024000159,26093333.0,2.1.2.02.02.008.015.001,2024-05-28,False
f745d88e-093c-480b-b031-dc81580706e6,112f173b-6ee7-4810-b30a-f18cecdd9e77,CRP,RES-2024000222,26093333.0,2.1.2.02.02.008.015.001,2024-06-08,False
104d3625-aaa4-4b52-946e-ec5f756bf7ef,0447c928-d252-48e5-b596-fbeb2a52c6b6,CDP,DIS-2024000166,35500000.0,2.1.2.02.02.008.015.001,2024-05-28,False
9efb4fac-074e-42f8-a6f5-d21b5c04d7d1,0447c928-d252-48e5-b596-fbeb2a52c6b6,CRP,RES-2024000200,35500000.0,2.1.2.02.02.008.015.001,2024-05-30,False
f5fc228b-59e2-4f86-9d1b-feb9779bbfcf,a7e1d12f-54eb-461c-92bf-664f9a748c40,CDP,DIS-2024000161,35500000.0,2.1.2.02.02.008.015.001,2024-05-28,False
61563ae1-6c5f-4be7-868e-bf00ab145c7d,a7e1d12f-54eb-461c-92bf-664f9a748c40,CRP,RES-2024000199,35500000.0,2.1.2.02.02.008.015.001,2024-05-30,False
99d910f9-e114-4da4-b9e8-80b18a113603,1e2df5b2-4ce3-479f-aa65-28a6c514ffc9,CDP,DIS-2024000162,15920000.0,2.1.2.02.02.008.015.001,2024-05-28,False
fe30e755-4b64-4c03-ab35-1a188ca1452c,1e2df5b2-4ce3-479f-aa65-28a6c514ffc9,CRP,RES-2024000237,15920000.0,2.1.2.02.02.008.015.001,2024-06-14,False
21ec1431-b2aa-4b4f-b553-1ba2b998c1f8,f7f0fc1c-a084-4b65-adae-c3135b9648b5,CDP,DIS-2024000165,26853333.33,2.1.2.02.02.008.015.001,2024-05-28,False
5a3f9615-f856-4c4c-8141-c65fe65b05e1,f7f0fc1c-a084-4b65-adae-c3135b9648b5,CRP,RES-2024000202,26853333.33,2.1.2.02.02.008.015.001,2024-05-31,False
f436aaa8-038e-48bc-b169-df17a98d57f1,ed53328d-7806-4adb-b99b-95c0647964e6,CDP,DIS-2024000169,31050000.0,2.1.2.02.02.008.015.001,2024-05-28,False
101118ff-9392-46ab-9fdd-65044e18aa7b,ed53328d-7806-4adb-b99b-95c0647964e6,CRP,RES-2024000223,31050000.0,2.1.2.02.02.008.015.001,2024-06-08,False
4d0f88e4-3ec0-44c8-ae69-0f8860269fb6,be1e59da-c246-466d-8f56-cdd16ba841ee,CDP,DIS-2024000168,111330973.83,6.2.4.5.02.05.008.003,2024-05-31,False
d001314d-9c58-4221-b65d-f40feea0d9b0,be1e59da-c246-466d-8f56-cdd16ba841ee,CRP,RES-2024000203,111330973.83,6.2.4.5.02.05.008.003,2024-05-31,False
369cda40-66b0-4dff-b5df-1ff0c916355f,2869188f-d4ad-47f8-95bf-67f7f995e3d6,CDP,DIS-2024000097,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
91cae127-1a96-4b84-b460-c3c64c6a5fbe,2869188f-d4ad-47f8-95bf-67f7f995e3d6,CRP,RES-2024000228,10000000.0,2.4.5.02.08.001.003,2024-06-12,False
c8fa32bf-3ba2-4d1d-a250-1d42f9d192db,08859d44-316a-4b90-888e-b666ead17945,CDP,DIS-2024000172,18540000.0,2.1.2.02.02.008.015.001,2024-06-05,False
3d6b5301-33ae-44f4-9be1-7edb5123fd12,08859d44-316a-4b90-888e-b666ead17945,CRP,RES-2024000217,18540000.0,2.1.2.02.02.008.015.001,2024-04-06,False
94608c3b-f2dc-4443-987b-9f0bac53a42c,264d05d0-fd14-449f-91de-5f6c4ac7ac14,CDP,DIS-2024000170,310351120.0,6.2.4.5.02.05.008.003,2024-06-04,False
fae6ea46-51db-4dc5-bc2d-9e525625b581,264d05d0-fd14-449f-91de-5f6c4ac7ac14,CRP,RES-2024000224,310351120.0,6.2.4.5.02.05.008.003,2024-06-08,False
4a1239ce-e686-4f18-a77c-202d43c7decb,db0f3475-aef4-4c56-a8c6-db462ce93150,CDP,DIS-2024000184,12800000.0,2.1.2.02.02.008.015.001,2024-06-18,False
ccf4ba40-3d51-4415-98e7-c24e672113fb,db0f3475-aef4-4c56-a8c6-db462ce93150,CRP,RES-2024000239,12800000.0,2.1.2.02.02.008.015.001,2024-06-20,False
f78c2d91-6e1d-46cb-988d-65791d8c001a,7029d9e0-0af1-4832-aa41-d7ecc7990318,CDP,DIS-2024000181,59399999.0,6.2.4.5.02.05.009.003,2024-06-11,False
470ab594-50b0-4a35-80a5-3cf07e570e35,7029d9e0-0af1-4832-aa41-d7ecc7990318,CRP,RES-2024000241,59399999.0,6.2.4.5.02.05.009.003,2021-06-20,False
a6e68aa6-0b19-4cba-8bd3-9132a6e91ad0,5d82a379-a6ac-4528-adc5-3c708fd91c7a,CDP,DIS-2024000181,18361700.0,6.2.4.5.02.05.009.003,2024-06-11,False
dbd6d5ea-f50b-4a82-a37a-fdd15a7ad3cd,5d82a379-a6ac-4528-adc5-3c708fd91c7a,CRP,RES-2024000240,18361700.0,6.2.4.5.02.05.009.003,2024-06-20,False
7e1f671c-b43c-429e-88b2-ed4404ba102e,8e88a847-36d1-4f21-89ff-a1a6623637c5,CDP,DIS-2024000186,41800000.0,2.1.2.02.02.008.015.001,2024-06-20,False
9854727e-ee49-4dfa-9f06-f8d843d646b9,8e88a847-36d1-4f21-89ff-a1a6623637c5,CRP,RES-2024000243,41800000.0,2.1.2.02.02.008.015.001,2024-06-21,False
7867dc5a-ca3e-434d-9ca0-417e96934a1e,f4f09515-d4b9-4959-93d6-c27a44b4a552,CDP,DIS-2024000187,24066666.7,2.1.2.02.02.008.015.001,2024-06-20,False
fd48a550-1e8a-4693-b3f4-4fd726f471f1,f4f09515-d4b9-4959-93d6-c27a44b4a552,CRP,RES-2024000244,24066666.7,2.1.2.02.02.008.015.001,2024-06-21,False
7d6bfe8c-f9f1-4040-bee7-694c32641aea,0ead8178-b8fd-474d-858a-d484f385952b,CDP,DIS-2024000188,23686666.7,2.1.2.02.02.008.015.001,2024-06-21,False
29ca3c28-f89b-4470-be05-bedc3f5221b8,0ead8178-b8fd-474d-858a-d484f385952b,CRP,RES-2024000251,23686666.7,2.1.2.02.02.008.015.001,2024-07-02,False
36937135-d6c4-4873-b2c7-0ac63c0cf377,9cff940c-4c3f-4b03-a63d-b17c158f5d10,CDP,DIS-2024000185,97520143.0,6.2.4.5.02.05.007.003,2024-06-20,False
1c015c35-0ad7-4901-b9b8-ed4d208686c4,9cff940c-4c3f-4b03-a63d-b17c158f5d10,CRP,RES-2024000245,97520143.0,6.2.4.5.02.05.007.003,2024-06-21,False
58b4b887-5d67-4b0e-915f-a0df1a95dbed,a973c888-a9f8-4e15-80f8-39cb948a1703,CDP,DIS-2024000217,12000000.0,2.1.2.02.02.008.015.001,2024-07-26,False
9d586868-0e88-44d9-aa45-1bf569b01c50,a973c888-a9f8-4e15-80f8-39cb948a1703,CRP,RES-2024000285,12000000.0,2.1.2.02.02.008.015.001,2024-07-29,False
22fafd97-7dc2-4b24-a087-d7530b7bd149,f10dd1cf-4193-423a-9c79-e131938459ae,CDP,DIS-2024000191,16830000.0,2.1.2.02.02.008.015.001,2024-06-21,False
eb54fa4d-7082-4941-9965-b25fd2064bf2,f10dd1cf-4193-423a-9c79-e131938459ae,CRP,RES-2024000250,16830000.0,2.1.2.02.02.008.015.001,2024-07-02,False
c0097fa9-e211-4c1e-9887-40b508cf9b78,04fa335b-5001-4354-a8f2-c1f66784ecb5,CDP,DIS-2024000194,212273390.0,6.2.4.5.02.05.010.003,2024-06-27,False
b231c03b-0f40-42f6-a920-ae0754dcc975,04fa335b-5001-4354-a8f2-c1f66784ecb5,CRP,RES-2024000249,212273390.0,6.2.4.5.02.05.010.003,2024-06-28,False
dd32cd50-abba-4321-be47-e1e4911f5c70,6fb93c9c-7da0-460c-8610-dc6c5e6b5014,CDP,DIS-2024000208,5700000.0,2.1.2.02.02.008.015.001,2024-07-10,False
95a7bcec-900c-4a22-bb17-e0b4cda8290c,6fb93c9c-7da0-460c-8610-dc6c5e6b5014,CRP,RES-2024000280,5700000.0,2.1.2.02.02.008.015.001,2024-07-18,False
139ecdc7-3ddf-4ebd-aeea-95132bd3a678,4f4946e2-7a15-4ecb-bb5e-a0f0f9672e7d,CDP,DIS-2024000231,229640000.0,6.2.4.5.02.05.013.003,2024-08-15,False
b02ad464-bf9e-41d4-85eb-28eb0daad780,4f4946e2-7a15-4ecb-bb5e-a0f0f9672e7d,CRP,RES-2024000294,229640000.0,6.2.4.5.02.05.013.003,2024-08-20,False
c0748396-fa04-4076-86b7-3b00ff054ef3,24729f80-52c4-4fe2-a957-9cef5ade258a,CDP,DIS-2024000235,21140000.0,6.2.4.5.02.05.011.003,2024-08-16,False
d1bbe551-1140-4e85-bf40-07f5d2fe6caf,24729f80-52c4-4fe2-a957-9cef5ade258a,CRP,RES-2024000299,21140000.0,6.2.4.5.02.05.011.003,2024-08-23,False
5747ecce-d43b-4d81-a230-6ca8d714120f,2c99814e-d463-4bc6-a95a-56e97809d354,CDP,DIS-2024000233,12684000.0,6.2.4.5.02.05.011.003,2024-08-15,False
e7767b1a-fb74-4612-b26d-4612fd459e80,2c99814e-d463-4bc6-a95a-56e97809d354,CRP,RES-2024000300,12684000.0,6.2.4.5.02.05.011.003,2024-08-23,False
705e19c1-1001-4c83-b522-fed142e9326a,cc9614ee-895f-4509-9fe0-204b9d286257,CDP,DIS-2024000234,15855000.0,6.2.4.5.02.05.011.003,2024-08-16,False
15fb78d7-d64d-4734-b5c0-a54f2cb01c8a,cc9614ee-895f-4509-9fe0-204b9d286257,CRP,RES-2024000301,15855000.0,6.2.4.5.02.05.011.003,2024-08-23,False
b832d57a-e34c-4421-838a-a38194193a97,f9722429-20f2-4746-8f52-9fa3ce1655e6,CDP,DIS-2024000240,80749181.0,6.2.4.5.02.05.010.003,2024-08-21,False
14a02d69-ee7d-41f5-a684-1c1cb4e49dae,f9722429-20f2-4746-8f52-9fa3ce1655e6,CRP,RES-2024000297,80749181.0,6.2.4.5.02.05.010.003,2024-08-22,False
d4d7f7be-e4dd-432d-b857-e145c494b1e5,922dc6b2-9d6e-4d0b-bd40-49b3ec7d417b,CDP,DIS-2024000241,222885979.0,6.2.4.5.02.05.011.003,2024-08-21,False
7ed509c3-5a51-49dd-88d3-49e3936d1df8,922dc6b2-9d6e-4d0b-bd40-49b3ec7d417b,CRP,RES-2024000298,222885979.0,6.2.4.5.02.05.011.003,2024-08-22,False
39042241-e743-4c4a-968b-dbd1c46312c8,56347616-28b1-4976-aeb7-f34c9943f42a,CDP,DIS-2024000247,24733800.0,6.2.4.5.02.05.011.003,2024-08-22,False
c0d183eb-2708-4b5c-9cec-205a627e0192,56347616-28b1-4976-aeb7-f34c9943f42a,CRP,RES-2024000314,24733800.0,6.2.4.5.02.05.011.003,2024-08-27,False
df786c4e-175c-492d-859c-0f793ed77ed1,dde288d2-5c08-4839-ad8a-9a564f66757a,CDP,DIS-2024000259,15200000.0,2.1.2.02.02.008.015.001,2024-08-29,False
0183338d-7eed-4ae1-bedf-f62f67cf2f0c,dde288d2-5c08-4839-ad8a-9a564f66757a,CRP,RES-2024000319,15200000.0,2.1.2.02.02.008.015.001,2024-08-30,False
43421db0-bfca-4ce6-8eba-d0e2870d3a22,b01bf909-f6b3-4175-8cff-1fb6e267ebc4,CDP,DIS-2024000258,9600000.0,2.1.2.02.02.008.015.001,2024-08-29,False
e6f6cc96-a0f6-408c-a1dc-6a1bb89134b2,b01bf909-f6b3-4175-8cff-1fb6e267ebc4,CRP,RES-2024000318,9600000.0,2.1.2.02.02.008.015.001,2024-08-30,False
8a297edb-23f6-4e9e-979b-28a5d8bf0870,88276278-f7b5-48b1-b5af-2a9f3e81654e,CDP,DIS-2024000267,7600000.0,2.1.2.02.02.008.015.001,2024-09-03,False
9c7ee7fa-2a2d-47bd-99b2-33d6f526d357,88276278-f7b5-48b1-b5af-2a9f3e81654e,CRP,RES-2024000348,7600000.0,2.1.2.02.02.008.015.001,2024-09-18,False
b09313fc-e314-4d74-9e33-70d0f3c9ed19,699945b9-e4ee-4f07-a61e-4dc0140e6e1d,CDP,DIS-2024000268,5400000.0,"6.2.4.5.02.05,007",2024-09-05,False
99c26a31-52a8-40d4-a4d0-a1013ad26b40,699945b9-e4ee-4f07-a61e-4dc0140e6e1d,CRP,RES- 2024000349,5400000.0,"6.2.4.5.02.05,007",2024-09-18,False
b8e55bdd-63f6-43da-9cd6-c1eb7ff1026d,04ad9dda-5c00-454e-a7c9-1be4ff5ddeac,CDP,DIS-2024000245,10570000.0,6.2.4.5.02.05.011.003,2024-08-20,False
3465d59a-034c-4d76-a3fb-e328781d3a52,04ad9dda-5c00-454e-a7c9-1be4ff5ddeac,CRP,RES- 2024000344,10570000.0,6.2.4.5.02.05.011.003,2024-09-13,False
5597ccf4-8c61-470d-ae86-d3cf65953136,189db570-5e35-4096-b263-b91ddcd93421,CDP,DIS-2024000249,6052500.0,6.2.4.5.02.05.011.003,2024-08-22,False
46c72442-1a43-4fed-ae15-54ede7af04a8,189db570-5e35-4096-b263-b91ddcd93421,CRP,RES- 2024000342,6052500.0,6.2.4.5.02.05.011.003,2024-09-11,False
65e9af10-2ad5-468c-bb28-3cba5005ac3a,4c8aec85-3449-47a5-9932-eb6f3fc04e17,CDP,DIS-2024000257,279709079.2,6.2.4.5.02.05.012.003,2024-08-29,False
a9493b56-4b58-4b2a-a1d2-5f26d9bba9d6,4c8aec85-3449-47a5-9932-eb6f3fc04e17,CRP,RES-2024000330,279709079.2,6.2.4.5.02.05.012.003,2024-09-06,False
1643adf9-dea0-4f51-90f7-52a885d60410,734ba17a-4db6-4249-8e1d-1e0f0afa3421,CDP,DIS-2024000292,193800000.0,2.1.2.02.02.008.015.001,2024-09-18,False
fc13a3b9-1932-4ad2-810c-4abfb4e545f5,734ba17a-4db6-4249-8e1d-1e0f0afa3421,CRP,RES-2024000355,193800000.0,2.1.2.02.02.008.015.001,2024-09-20,False
58e11956-88eb-4d5b-becc-27c93faf6a24,7fa4f87c-693e-42d1-8add-5fa719e521d8,CDP,DIS-2024000280,9990000.0,2.1.2.02.02.008.015.001,2024-09-09,False
1eb630cd-ab13-4dd2-a990-e158a1c5682c,7fa4f87c-693e-42d1-8add-5fa719e521d8,CRP,RES-2024000359,9990000.0,2.1.2.02.02.008.015.001,2024-09-23,False
6797ecce-6183-4d51-957b-650e4dbf1f15,4339fd27-322b-4a3d-a97f-6dee20e8982e,CDP,DIS-2024000281,29600000.0,2.1.2.02.02.008.015.001,2024-09-09,False
2a0aebf6-ab92-4681-8c07-d201c3589d9b,4339fd27-322b-4a3d-a97f-6dee20e8982e,CRP,RES-2024000339,29600000.0,2.1.2.02.02.008.015.001,2024-09-10,False
b9eb8eee-e177-45bd-9122-54536e8e5c4e,9e236094-0da0-4378-981e-517413014633,CDP,DIS-2024000279,14060000.0,2.1.2.02.02.008.015.001,2024-09-09,False
4ed8e1dd-082b-4840-ae12-88dfe2c1cf9d,9e236094-0da0-4378-981e-517413014633,CRP,RES-2024000338,14060000.0,2.1.2.02.02.008.015.001,2024-09-10,False
b359fe16-3a1a-4d63-95f6-6032862362d2,51ae78fd-09ba-4219-8a55-a4830d3ebb54,CDP,DIS-2024000286,8720000.0,2.4.5.02.08.001.003,2024-09-12,False
f148ec81-9ebd-4987-9988-b8e611017b07,51ae78fd-09ba-4219-8a55-a4830d3ebb54,CRP,RES-2024000347,8720000.0,2.4.5.02.08.001.003,2024-09-17,False
4d3ddebc-a6e5-4cd1-af84-9e52940f8899,f92e8024-61a9-40be-89cf-31162311c814,CDP,DIS-2024000282,10640000.0,2.1.2.02.02.008.015.001,2024-09-09,False
0df28917-ad84-4226-b96c-27185a61d36d,f92e8024-61a9-40be-89cf-31162311c814,CRP,RES-2024000380,10640000.0,2.1.2.02.02.008.015.001,2024-10-11,False
b97e029d-7fd4-4d70-865c-7d3ef0e4266b,6ebdd7a4-1930-4c8a-ae00-39499ccc9d7b,CDP,DIS-2024000294,22220000.0,2.1.2.02.02.008.015.001,2024-09-19,False
e1c934d9-ac8d-4e20-a6a7-39acdcdeaca1,6ebdd7a4-1930-4c8a-ae00-39499ccc9d7b,CRP,RES-2024000356,22220000.0,2.1.2.02.02.008.015.001,2024-09-20,False
e6fa5cfa-c1f6-4699-83bd-22a678589f1b,15e65939-a812-42df-bc54-a8d543e509ca,CDP,DIS-2024000291,66957825.0,6.2.4.5.02.05.007.003,2024-09-17,False
83ef4bb3-a6eb-442c-a972-e370b91a537c,573aaabc-cfda-4cef-a70d-d94fb36bd849,CDP,DIS-2024000295,2768856448.0,6.2.4.5.02.09.012.003,2024-09-19,False
bb184b95-1f14-47a8-a428-44c8c43b50b8,573aaabc-cfda-4cef-a70d-d94fb36bd849,CRP,RES-2024000360,2768856448.0,6.2.4.5.02.09.012.003,2024-09-24,False
8dfc7317-93c4-4f41-b8bc-22027661335f,aeb7e378-47e0-4a3c-9561-58a5e1ffac09,CDP,DIS-2024000270,7927500.0,6.2.4.5.02.05.011.003,2024-09-05,False
946c8ce5-8a68-4b2e-960a-a8fd3135e412,aeb7e378-47e0-4a3c-9561-58a5e1ffac09,CRP,RES-2024000361,7927500.0,6.2.4.5.02.05.011.003,2024-09-25,False
d8e35bcf-296a-4f47-be53-7bccd4881823,de6f5975-4f57-4421-96a2-858bdc24cb71,CDP,DIS-2024000304,6333333.0,2.4.5.08.001.003,2024-09-25,False
da396fa4-0a6a-4ecf-a455-4c5c70710f55,de6f5975-4f57-4421-96a2-858bdc24cb71,CRP,RES-2024000363,6333333.0,2.4.5.08.001.003,2024-09-27,False
4b6ec6e2-0f68-4ab5-8af4-b3936f14f109,cea153ee-17e1-4cfa-abdc-1083de44b283,CDP,DIS-2024000246,10570000.0,6.2.4.5.02.05.011.003,2024-08-22,False
56fe6c4f-47c1-4361-9d71-ebc749e3f19d,cea153ee-17e1-4cfa-abdc-1083de44b283,CRP,RES-2024000364,10570000.0,6.2.4.5.02.05.011.003,2024-09-26,False
ada47353-3867-4b27-a9e2-c85eade2bf38,a488183f-124c-4955-b461-177c2a2a6217,CDP,DIS-2024000307,5886667.0,2.4.5.02.08.001.003,2024-09-30,False
a865a9de-ca45-4421-a4b8-0acbe871882b,a488183f-124c-4955-b461-177c2a2a6217,CRP,RES-2024000371,5886667.0,2.4.5.02.08.001.003,2024-10-07,False
789a7fe7-c38d-4be6-afcc-9ddd04810fbb,3e70902e-6ecf-4955-b904-a046a16e539d,CDP,DIS-2024000313,5933333.0,2.4.5.02.08.001.003,2024-10-01,False
d904d890-bcbc-4017-94fb-354c6347a8e7,3e70902e-6ecf-4955-b904-a046a16e539d,CRP,RES-2024000372,5933333.0,2.4.5.02.08.001.003,2024-10-07,False
763b3678-d572-4c8a-ba29-f6a527575804,86c03eb2-6785-4d0e-a44e-8026aa2b733a,CDP,DIS-2024000309,19800000.0,"2.1.2.02.02.008.015.001
6.2.4.5.02.09.013.003",,False
6ea6f68e-baaa-44ca-91e0-b1c84912a0a5,86c03eb2-6785-4d0e-a44e-8026aa2b733a,CRP,RES-2024000368,19800000.0,"2.1.2.02.02.008.015.001
6.2.4.5.02.09.013.003",2024-10-03,False
ac00215b-3183-46e7-9cef-0612474f05a8,785811df-8e26-45f4-ac6c-0ccd6e813a84,CDP,DIS-2024000272,8984500.0,6.2.4.5.02.05.011.003,2024-09-05,False
fa4a6932-ca95-40a3-ba19-6c4cb18c74bd,785811df-8e26-45f4-ac6c-0ccd6e813a84,CRP,RES-2024000383,8984500.0,6.2.4.5.02.05.011.003,2024-10-21,False
21ccabf1-3cdf-43a9-92a4-32fc4f0d1171,f8e0dd9f-f11f-4575-a331-e816a8bf8e3a,CDP,DIS-2024000312,11146667.0,2.1.2.02.02.008.015.001,2024-10-01,False
6632b454-e941-4163-9c2d-84a0f4589fc2,f8e0dd9f-f11f-4575-a331-e816a8bf8e3a,CRP,RES-2024000369,11146667.0,2.1.2.02.02.008.015.001,2024-10-04,False
45ff846a-b3f0-4db1-b2d3-aab47218cf2b,efc5df19-5e77-4ee4-a149-aef91070a015,CDP,DIS-2024000310,8100000.0,6.2.4.5.02.09.013.003,2024-10-01,False
e7e9cbb0-09d6-4f53-8004-1856142f8cb6,efc5df19-5e77-4ee4-a149-aef91070a015,CRP,RES-2024000376,8100000.0,6.2.4.5.02.09.013.003,2024-10-09,False
7ee04dd0-0749-4211-aca5-56a9c94bf083,8046e26e-63a3-4812-a540-08b0fdd4d8e6,CDP,DIS-2024000271,15855000.0,6.2.4.5.02.05.011.003,2024-09-05,False
0aae843f-fc00-4114-810c-190f8f3e98ce,8046e26e-63a3-4812-a540-08b0fdd4d8e6,CRP,RES-2024000381,15855000.0,6.2.4.5.02.05.011.003,2024-10-16,False
6ccf5335-695c-4983-a0d5-ab47fdbea52c,b3af85fb-7784-4179-b928-04ea745f3423,CDP,DIS-2024000283,9373333.0,2.1.2.02.02.008.015.001,2024-09-09,False
ffc2f5eb-f1ba-4721-89c1-e42d1f2fad0d,b2c7558b-d7d1-4d4c-a3a1-7f809e0ad1d4,CDP,DIS-2024000273,2906750.0,6.2.4.5.02.05.011.003,2024-09-05,False
90ea208b-96ab-46dd-91c4-5d8648bd7fb9,b2c7558b-d7d1-4d4c-a3a1-7f809e0ad1d4,CRP,RES-2024000387,2906750.0,6.2.4.5.02.05.011.003,2024-10-25,False
f4a5f63c-2b02-4ba1-82ac-dfc6fb7351a6,6f14309d-5acf-446e-80e1-92490bd128b4,CDP,DIS-2024000325,81837184.0,6.2.4.5.02.05.007.003,2024-10-21,False
0e8ae8ba-b2ab-4eb1-b896-570a3de596c9,6f14309d-5acf-446e-80e1-92490bd128b4,CRP,RES-2024000384,81837184.0,6.2.4.5.02.05.007.003,2024-10-22,False
f18f5ebf-8a81-4514-9757-27df446f3e71,e951d889-fa5a-47fe-8efc-6cef8ca362f6,CDP,DIS-2024000324,2906750.0,6.2.4.5.02.05.011.003,2024-10-18,False
d95e9e20-e8a0-40fa-a8b0-51f766ce62a9,e951d889-fa5a-47fe-8efc-6cef8ca362f6,CRP,RES-2024000388,2906750.0,6.2.4.5.02.05.011.003,2024-10-25,False
e6b03d69-18c0-4ed0-9f60-6a29c1a05329,a764ce92-fd4d-46b9-897b-6d20f3b823d0,CDP,DIS-2024000328,5360000.0,2.4.5.02.08.001.003,2024-10-23,False
44aceb50-a037-44c1-bc2a-85511659a508,a764ce92-fd4d-46b9-897b-6d20f3b823d0,CRP,RES-2024000393,5360000.0,2.4.5.02.08.001.003,2024-10-25,False
1289e8c2-3aa8-4978-a78c-fea7feb5ab5f,c0518fa6-5a65-4937-b529-5017c213476b,CDP,DIS-2024000327,11000000.0,2.4.5.02.08.001.003,2024-10-23,False
91cdcf39-5eff-4225-b567-4b0c77db8009,c0518fa6-5a65-4937-b529-5017c213476b,CRP,RES-2024000396,11000000.0,2.4.5.02.08.001.003,2024-10-30,False
b3188b83-4c68-4336-8f85-72122a3af9e7,71ca40fa-96df-49d9-a123-bfd8109bebdf,CDP,DIS-2024000329,91289000.0,6.2.4.5.02.09.014.003,2024-10-24,False
6a6f4591-cbb6-4aad-ae94-50a7806380e9,71ca40fa-96df-49d9-a123-bfd8109bebdf,CRP,RES-2024000394,91289000.0,6.2.4.5.02.09.014.003,2024-10-28,False
1cdeb451-f353-43ee-acd6-54fc4e235998,f5cdb68d-cd4e-4e81-b085-6b4b6d5d2ec6,CDP,DIS-2024000330,4200000.0,2.4.5.02.08.001.003,2024-10-25,False
b74e223a-5f0b-4185-bb0b-e15dc15d9559,f5cdb68d-cd4e-4e81-b085-6b4b6d5d2ec6,CRP,RES-2024000402,4200000.0,2.4.5.02.08.001.003,2024-11-05,False
12b4f95b-80c6-45c4-aa25-14107604f1f2,8fbe299a-358b-4293-a30c-b12a2a79c1e2,CDP,DIS-2024000337,4960000.0,2.4.5.02.08.001.003,2024-10-29,False
2f91a459-52af-4e75-b029-b5e06f808fbf,8fbe299a-358b-4293-a30c-b12a2a79c1e2,CRP,RES-2024000395,4960000.0,2.4.5.02.08.001.003,2024-10-29,False
